id,created_at,text,source
659122170740809728,2015-10-27 21:39:06,@hi_mubashir @Khalidi4sham_ Listen you pig go die in your rage,Twitter Web Client
659110453868630016,2015-10-27 20:52:32,@hi_mubashir @Khalidi4sham_ you pig takey your stupidity elsewhere,Twitter Web Client
659109656946601984,2015-10-27 20:49:22,LOL everyone is realizing the stupidity and foolishness of ISIS,Twitter Web Client
659109466739228672,2015-10-27 20:48:37,@hi_mubashir @Khalidi4sham_ Are you stupid? the killer is a dog of hell,Twitter Web Client
659106194146111494,2015-10-27 20:35:36,Take heed! Take heed! This ISIS khawarij pig blew himself up at an ajnad as sham checkpoint is this Islam? Take heed https://t.co/cU5MqLAw46,Twitter Web Client
659017768310808576,2015-10-27 14:44:14,"RT @Mutafaaailun: 22 Muhajireen from al-Bab city fled ISIS. JN gave them security and are now in a secure location 
https://t.co/rTmiv5sF5X",Twitter Web Client
658993183465054208,2015-10-27 13:06:33,RT @HadiAlabdallah: وزارة الدفاع الروسية : انتحار عسكري روسي قاعدة حميميم السورية .. https://t.co/WzAELUpYX7,Twitter Web Client
658993109028741120,2015-10-27 13:06:15,"RT @dread_muslem: Breaking: Russian soldier has committed suicide at an airbase in Syria
- Russian Defense Ministry",Twitter Web Client
658992170305789952,2015-10-27 13:02:31,@Imarat_1 @Mutafaaailun LOL,Twitter Web Client
658992122167742464,2015-10-27 13:02:20,"RT @Mutafaaailun: Fanboys seem to be unusually quite though 😕
Don't blame them! The masaakeen really thought their were mujahideen 😂😂

Dumb…",Twitter Web Client
658992099833094144,2015-10-27 13:02:14,"RT @Mutafaaailun: Claim to be ""soldiers of khilafa"", turned out to be weaklings of mukhabarat! 
They were so scared of the Tulab 🏇💨💨
https:…",Twitter Web Client
658991946258644992,2015-10-27 13:01:38,"RT @abuchair1: 2 Million Euros...

All these soldiers who die for money...Heres your chance! https://t.co/YmvscljdKP",Twitter Web Client
658991830466482177,2015-10-27 13:01:10,RT @HadiAlabdallah: Russian Defense Ministry: A Russian soldier based in Humaimim military base has committed suicide. #Syria,Twitter Web Client
658991810170212352,2015-10-27 13:01:05,Russian Defense Ministry: A Russian soldier based in Humaimim military base has committed suicide. #Syria,Twitter Web Client
658974875198074881,2015-10-27 11:53:48,"Mujahidin of Islamic Emirate have seized full control of Kharwar District of Logar Province, Afghanistan https://t.co/wByd5jRJyg",Twitter Web Client
658974608046051328,2015-10-27 11:52:44,@Imarat_1 Link doesnt work akhi,Twitter Web Client
658819785065680896,2015-10-27 01:37:31,GTA Syria Mission 6 - Muhammad al Halabi Locate &amp; Assassinate Christian Zamarev - Senior Russian General in Syria https://t.co/gTFpAOw6na,Twitter Web Client
658816110519853056,2015-10-27 01:22:55,"In the game due to ""terrorism issues"" etc Sh Joulani will be given a fictional name and Jabhat al Nusra also however flag will be simillar",Twitter Web Client
658815274544680960,2015-10-27 01:19:36,You find that she had been killed by Hizbillat forces and Bashar al kilab - You then continue your missions and obey the orders of your amir,Twitter Web Client
658815117329608704,2015-10-27 01:18:58,3) you eventually find out the location of the same girl you was once in love with and promised to marry however when you arrive to free her,Twitter Web Client
658814718837157888,2015-10-27 01:17:23,for spraying graffiti - After alot of confusion you find yourself with Jabhat al Nusra you carry out several tasks laid out by Sh Joulani,Twitter Web Client
658814562658099200,2015-10-27 01:16:46,2) All of a sudden she is kidnapped and taken hostage by Bashar al Assads NDF - You leave University due to the war after 2 kids got killed,Twitter Web Client
658814421947588608,2015-10-27 01:16:13,1) You are a character called Muhammad al halabi A young man named muhammad in love with a Syrian Girl in your University,Twitter Web Client
658814296655269890,2015-10-27 01:15:43,Outline of our new upcoming game GTA Syria - Due to copyright issues name will be changed however outline of our upcoming game will be :,Twitter Web Client
658814095668465664,2015-10-27 01:14:55,The Victory Series presents our new game out soon Warning 18+ only game not suitable for Tawagheet-Madkhalees and Bashar supporters,Twitter Web Client
658813688607035392,2015-10-27 01:13:18,upcoming game - GTA Syria -Mission 6 - group of AQAP Mujahideen arrive in Sham to assist JN assassinate Bashar https://t.co/m4IrXjzP47,Twitter Web Client
658796038564790272,2015-10-27 00:03:10,@5Pillarsuk @DillyHussain88 Al Qaeda are the ones protecting the Syrian people,Twitter Web Client
658793434430488576,2015-10-26 23:52:49,@DillyHussain88 You're on the side of Bashar al Assad?,Twitter Web Client
658790748222005248,2015-10-26 23:42:08,An Ottomon mujahid raising the flag of the ottomon khilafah 16th century after a battle https://t.co/DXzT9mdbQb,Twitter Web Client
658782734857412613,2015-10-26 23:10:18,@yakuza72 @5Pillarsuk You pig you want to know about painful deaths you want me to show you your hezbollat and iranian rev commander deaths?,Twitter Web Client
658782437183500288,2015-10-26 23:09:07,@SputnikInt LOL but what about the senor hizbushaythaan dogs and iranian generals assassinated LOL,Twitter Web Client
658778313163411456,2015-10-26 22:52:44,"BREAKING More than 30 Turkistani fighter's left Daesh khawarij &amp; joined #JabhatAlNusra in North Syria 

#IslamicState #ISIS #IS #Khawarij",Twitter Web Client
658768553374580736,2015-10-26 22:13:57,https://t.co/VlHCnPfwpQ Interesting... Irans rafidah kuffar generals are dying in Syria within weeks of deployment,Twitter Web Client
658767301521600512,2015-10-26 22:08:58,@Sayyad_10 The tweet you posted says hizbillat akhi,Twitter Web Client
658767043458682880,2015-10-26 22:07:57,"Hizbulalt= Shia rafidah deviant kuffar
Saudi Prince/princess (written on his tawagheet passport) = A murtad-kafir",Twitter Web Client
658766947581042688,2015-10-26 22:07:34,Will the apostates/murtadeen of Saudi Arabia launch war against Hizbushaythaan in Libnan? LOL,Twitter Web Client
658766659797295104,2015-10-26 22:06:25,BREAKING Hizbullat rafidah kuffar claim to have kidnapped a murtad Saudi Prince we ask Allah that the enemies of Islam fight eachother,Twitter Web Client
658765940813885440,2015-10-26 22:03:34,@Sayyad_10 Which rafidah akhi Hizbullat?,Twitter Web Client
658765836115668994,2015-10-26 22:03:09,@Mutafaaailun They are from the zuhyoon they will be part of the army of dajjal,Twitter Web Client
658765533127561216,2015-10-26 22:01:57,@Sayyad_10 Who abducted him?,Twitter Web Client
658765400046481409,2015-10-26 22:01:25,@african_knight @Mutafaaailun They are cowards,Twitter Web Client
658755492253143040,2015-10-26 21:22:03,@maghrebiwtis It was clearly IS khawarij pigs who betrayed jund al aqsa and JN to assist bashar,Twitter Web Client
658751240105496578,2015-10-26 21:05:09,@abdullahazam175 Akhi keep it on the low jaysh al fath wanted a media blackout,Twitter Web Client
658750055894142976,2015-10-26 21:00:26,"RT @istanbul_q8: تاريخ إسلامبول:

بيزنطة: عام 660 ق م
القسطنطينية: 330 م
إسلامبول، إستانبول 1453 العثمانية
إسطنبول: 1923 تركياالحديثة https…",Twitter Web Client
658747694526177280,2015-10-26 20:51:03,@Sayyad_10 @Majstar7 @joaska_ That is the problem with kuffar and munafiqeen ikhwa they twist words,Twitter Web Client
658747525286002689,2015-10-26 20:50:23,RT @Majstar7: #Syria: Translation Of Muslim Shishani’s Interview With Al Jazeera Turkish via @joaska_ https://t.co/bCOpal7Ggf #JunudAlShaam,Twitter Web Client
658746560390561792,2015-10-26 20:46:33,@Imarat_1 Salamu alaykum akhi please can you dm regarding the premier pro,Twitter Web Client
658718320150061056,2015-10-26 18:54:20,RT @CatinPashtunHat: @VictorySeries1 @DidyouknowVS May Allah reward you too :),Twitter Web Client
658701509459333120,2015-10-26 17:47:32,"RT @FRANCE24: One dead, 12 hurt in Saudi mosque blast: state TV https://t.co/A2zqSvttSB https://t.co/CjIdz8fb9E",Twitter for Android
658701415590797315,2015-10-26 17:47:10,"RT @Sabiq_JL: #Enemies_Loses In Last 2 Months In Helmand:

531 Puppets, 14 Comndrs Killed.
81 Humvee, 8 Tanks, 7 Trucks Destroyed. https://…",Twitter for Android
658701341628461057,2015-10-26 17:46:52,"RT @qassamsms: Zionist occupation forces execute Palestinian teen Sa'd Addin,17, near al Ibrahimi Moque in #Al_Khalil city. https://t.co/nk…",Twitter for Android
658701273114542081,2015-10-26 17:46:36,"RT @qassamsms: #BreakingNews: Zionist occupation warplanes hovering intensively over the #Gaza Strip.
#GazaUnderAttack #StopIsrael",Twitter for Android
658694748966932481,2015-10-26 17:20:40,The moment when bashars senior pig general gets assassinated beautifully by Ahrar al sham at heart of Damascus https://t.co/3wziHQxpsz,Twitter for Android
658687160967692288,2015-10-26 16:50:31,"RT @CatinPashtunHat: ""One man's terrorist is another man's freedom fighter""

#ThinkAboutThat",Twitter for Android
658627956173053952,2015-10-26 12:55:16,@Terror_Monitor @Imarat_1 which al muhajiroun akhi from where sham?,Twitter Web Client
658504257243598848,2015-10-26 04:43:44,"RT @LibyaLiberty: A Nazi and far-right supporter attacks a school &amp; kills people, and yet the word terrorist isn't mentioned once. https://…",Twitter for Android
658504145679360000,2015-10-26 04:43:17,The UN kuffar united nations against Islam sent expired food to zabbadani may Allah destroy them  https://t.co/lEogWJLF9W,Twitter for Android
658503852522676225,2015-10-26 04:42:07,@Majstar7 @mrjammyjamjar1 @QuilliamF akhi as far as I know about UK quilliam are murtadeen and mpac are the representatives of Muslims in UK,Twitter for Android
658503259812974594,2015-10-26 04:39:46,"@ZakyMallah @abc730 no.bro funniest one is ""Amreki witness"" the little khawarij bastard",Twitter for Android
658502968023449600,2015-10-26 04:38:36,Bashar and isis have cooperation on syria gas ane electricity aoouthubillah no khilafa ever cooperated with tyrants  https://t.co/aYrIhFvMbl,Twitter for Android
658501803529609216,2015-10-26 04:33:58,"RT @MiddleEastEye: ""When a secular state interferes in the private religious affairs of its citizens, it is no longer secular"" https://t.co…",Twitter for Android
658501500868644864,2015-10-26 04:32:46,"RT @MiddleEastEye: ""Social media has allowed people to see the truth about Palestine - Israel has lost control"" https://t.co/ehQBvL9Gqc htt…",Twitter for Android
658500782854119424,2015-10-26 04:29:55,@JulianRoepcke @ZakyMallah 18 iranian rev corps troops dead in 24 hours,Twitter for Android
658500594555056128,2015-10-26 04:29:10,@ZakyMallah @Monc787Monc Ahha LOL,Twitter for Android
658500561743015936,2015-10-26 04:29:02,RT @ZakyMallah: @Monc787Monc Proud Murtad. Let me know when your Khalifah is killed. Baqiyah! Blocked.,Twitter for Android
658497839136440320,2015-10-26 04:18:13,RT @SaqrQaiid: https://t.co/2wUczpKClU,Twitter for Android
658478506058383360,2015-10-26 03:01:24,RT @victorynewshd: BREAKING The tawagheet murtad apostate govt of Jordan has now reconciled with Russia and are cooperating regarding Syria,Twitter Web Client
658474685026443264,2015-10-26 02:46:13,@Khalidi4sham_ Akhi dont waste time with these khawarij pigs,Twitter Web Client
658469540133740544,2015-10-26 02:25:46,"https://t.co/KI9qKOEwrU
Our facebook pages spread spread spread https://t.co/uqkcTqId5T  https://t.co/6Oy5LnSrD3",Twitter Web Client
658468817962737664,2015-10-26 02:22:54,Did you know? https://t.co/zWAx9E3uey,Twitter Web Client
658466558067503104,2015-10-26 02:13:55,@trust_N0on3 @99Jonis Abu firas as suri is a majis as shura member of Jabhat al Nusra yo,Twitter Web Client
658465698323255296,2015-10-26 02:10:30,"@99Jonis @trust_N0on3 he isnt a ""fulaan""",Twitter Web Client
658462114252791808,2015-10-26 01:56:16,@99Jonis @trust_N0on3 Sheikh abu firas as suri has more knowledge than me and you and he says teacher,Twitter Web Client
658459020227932161,2015-10-26 01:43:58,@_TheBlankCanvas LOL,Twitter Web Client
658457274004938752,2015-10-26 01:37:02,Did you know 70 000 Shia soldiers betrayed Hussein ra in kufa? #Ashuraa #Hussein #ImamHussein https://t.co/hhfBtChXDj,Twitter Web Client
658456516001972224,2015-10-26 01:34:01,Did you know 70 000 Shia soldiers betrayed Hussein ra https://t.co/EhaLszAGsR,Twitter Web Client
658456046508339200,2015-10-26 01:32:09,RT @ShamiReviver: Strategic #Hama - #Aleppo #Assad regime supply road has been cut by simultaneous attacks from Jaish al-Fateh &amp; #ISIS http…,Twitter Web Client
658455859836657664,2015-10-26 01:31:25,"RT @ShamiReviver: The king of Jordan is a bastard, son of a bastard, son of a bastard. (Approximately 4 generations of traitorous scumbags)…",Twitter Web Client
658455491165687809,2015-10-26 01:29:57,"RT @ShamiReviver: He died protecting Zainab in Aleppo?

Well, one day we shall protect Omar in Tehran. Mark my words &amp; just you wait. https…",Twitter Web Client
658453369930039296,2015-10-26 01:21:31,"Our aim is tawheed and the oneness of Allah and na am the ""salafi jihadis"" are the ones protecting the ummah whilst you are in America mate",Twitter Web Client
658453217441923072,2015-10-26 01:20:55,"Someone just said we are ""salafi jihadi"" and we have ""salafi jihadi"" world on view on things lol na am we are against all forms of shirk",Twitter Web Client
658451085145829380,2015-10-26 01:12:26,In case you didn't know Suheil al-Hassan is the psychopathic mass murderer who first thought of using barrel bombs on civilians in #Syria,Twitter Web Client
658450914290855936,2015-10-26 01:11:46,Colonel Hassan Hassan (Brother of Suheil al-Hassan) has just been exterminated by our mujahideen in #Latakia,Twitter Web Client
658436168191778816,2015-10-26 00:13:10,@mahfujhindi @Charles_Lister he is still a pig,Twitter Web Client
658431760724807680,2015-10-25 23:55:39,The fat kafir @Charles_Lister must be burning in rage he cant have any info on Hama yet we have the info fat bastard pig go die in rage,Twitter Web Client
658431582211018753,2015-10-25 23:54:56,"Jabhat al Nusra = Deaths and desturction of US backed Murtadeen rebels, Russian backed Merceneries, Iranian troops Hizbillat NDF Shabiha",Twitter Web Client
658431238966001664,2015-10-25 23:53:35,I swear by Allah alone there isn't a group in sham more fierce and firm and sincere than jabhat al nusra most groups have ikhlas JN are firm,Twitter Web Client
658430467344084992,2015-10-25 23:50:31,@AhmedShaheed11 He set the para dime for western youth and taught them about struggle,Twitter Web Client
658430100619272192,2015-10-25 23:49:03,@ShamiReviver He is the imam of ahlus sunnah,Twitter Web Client
658429930028535809,2015-10-25 23:48:23,@_TheBlankCanvas LOL keep your private life private no need to tell the whole world,Twitter Web Client
658429604848365572,2015-10-25 23:47:05,@_TheBlankCanvas LOL darling keep your private life private,Twitter Web Client
658421055745339392,2015-10-25 23:13:07,Our Prophet (saas)'s security intelligence was very strong.In order to protect the rights of Muslims he ensured flow of information to him.,Twitter Web Client
658381965830279168,2015-10-25 20:37:47,"Russians flying more than 500 sorties / week, Iran has lost 16 IRGC men in a week (22 in October) – military effort fully under way in Syria",Twitter Web Client
658363630338068480,2015-10-25 19:24:55,sheikh shuayb al uqlah was the teacher of sheikh ibn baaz rahimullah he disagreed with the saudi tawagheet govt how many of us know him?,Twitter Web Client
658355655259103234,2015-10-25 18:53:14,@khawarijwitness @The_Muwahhid LOL are you smoking crack bro?,Twitter Web Client
658352171856044032,2015-10-25 18:39:24,@LiberateFilistn If you want dhaleel show respect and DM,Twitter Web Client
658349194491596801,2015-10-25 18:27:34,@LiberateFilistn @Mutafaaailun Brother he was a baathist there is 100% documented proof which we provided already,Twitter Web Client
658345030713741312,2015-10-25 18:11:01,@Mutafaaailun Brother he was dm me,Twitter Web Client
658342849486958592,2015-10-25 18:02:21,"3- he has a degree in sharia 
4- Military faculty lieutenant from 1968 
5- trained mujahideen from all over the world Arab&amp;non arab",Twitter Web Client
658339579246809088,2015-10-25 17:49:21,"I am truly amazed by the biography of Sheikh Abu firas as sur 
1- he fought against Israel in the arab israeli war
2- fought in Afg vs SovU",Twitter Web Client
658336039745036288,2015-10-25 17:35:17,"New risalah 2 gives a testimony of an ex fighter and about their extremism and why he left them and joined jabhat al nusra 
Allahuakbar",Twitter Web Client
658335652497461248,2015-10-25 17:33:45,Jabhat al Nusra police force enforcing the sharia https://t.co/wVrKfelLSm,Twitter Web Client
658317465257168896,2015-10-25 16:21:29,@JannahRayan afwan,Twitter Web Client
658317133814845440,2015-10-25 16:20:10,Sorry this  pic was supposed to upload not the other one here in this pic Abu yusuf at turki in Afghanistan https://t.co/1LhCSHgs6z,Twitter Web Client
658316810522087424,2015-10-25 16:18:53,@JannahRayan we put the wrong pic up,Twitter Web Client
658316694843203584,2015-10-25 16:18:25,@Mutafaaailun No bro baghdadi was a baathist,Twitter Web Client
658292772840067072,2015-10-25 14:43:22,Isis should just stop dying like pigs in their rage and repent and give bayah to sheikh zawahiri and sheikh joulani like everyone else,Twitter for Android
658285175453913088,2015-10-25 14:13:10,@Mutafaaailun bro where's the full video of muhajireen giving bayah to sheikh fateh,Twitter for Android
658275725749940224,2015-10-25 13:35:37,"RT @Terror_Monitor: #SYRIA
#AlQaeda Affiliated #AlNusra Front Release Video Shows Militants From #Caucasus In #Hama Give Bay'ah To Them. ht…",Twitter for Android
658275429644685316,2015-10-25 13:34:27,"RT @Mutafaaailun: Muhajir: we are writing a history for the ummah, if u can't join then don't be like those who try to find faults - https:…",Twitter for Android
658275216242688000,2015-10-25 13:33:36,"RT @abuchair1: Its raining in #Hama now...In sha Allah making the hearts and feets of the Mujahideen firm ...

#Syria https://t.co/VO9Q0xSw…",Twitter for Android
658274839900344324,2015-10-25 13:32:06,"RT @abdullahazam175: Important thing to note from this, the bayah goes directly to al-Zawahiri too, so it shows he agrees to the Khawarij (…",Twitter for Android
658274830601601024,2015-10-25 13:32:04,"RT @abdullahazam175: Muhajireen give bayah to JN
Bayah also includes them agreeing to fighting the khawarij! https://t.co/7pNWqijWAk",Twitter for Android
658079840134893568,2015-10-25 00:37:15,"RT @macroarch: @_IshfaqAhmad You are missing the point Bro. JaF does not want to fight IS. Their op is Hama. Condition was if IS attacks, t…",Twitter for Android
658079653849145348,2015-10-25 00:36:30,Let these Russian kuffar come to their graveyards to go in their gravedigger headless  https://t.co/db1nTYh0iW,Twitter for Android
658079393257017344,2015-10-25 00:35:28,RT @ManaraENG: #JabhatAlNusra| Abu Sulayman Al Masri (Allah accept him) was martyred in Tel Al Qarasi in Southern Reef #Aleppo   https://t.…,Twitter for Android
658078549748903936,2015-10-25 00:32:07,#ThirdIntifada has started battle for Jerusalem Is near https://t.co/jGIxxoKZHJ,Twitter for Android
658074697918234624,2015-10-25 00:16:49,@abuchair1 Akhi the proposal is false no body accepted it,Twitter Web Client
658072317306798080,2015-10-25 00:07:21,@leeyumystar @LaDonna196153 @elisabethagiles @RamiAlLolah has this news been verified did IS really capture an israeli pilot?,Twitter Web Client
658072194002612224,2015-10-25 00:06:52,@RamiAlLolah is this true ? does isis really hold an israeli civilian?,Twitter Web Client
658071969225711616,2015-10-25 00:05:58,@leeyumystar @LaDonna196153 @elisabethagiles @RamiAlLolah LWS are a part of IS,Twitter Web Client
658060898989383680,2015-10-24 23:21:59,@Hadimallathaat @Sayyad_10 @NasruQarib2 amir of which group akh?,Twitter Web Client
658059630464118785,2015-10-24 23:16:56,@Sayyad_10 Amir of which group?,Twitter Web Client
658059629910433792,2015-10-24 23:16:56,"RT @HamasInfoEn: Hamas: Kerry's remarks an attempt to consolidate Zionist domination over Al-Aqsa
https://t.co/wTXwHSVRmm",Twitter Web Client
658058063891533824,2015-10-24 23:10:43,Could it be possible Jund al Aqsa is enough leaning more towards ghuloo and wants to avoid fighting khawarij?,Twitter Web Client
658057908014481408,2015-10-24 23:10:06,Sh. Abu Muhammad al Sadiq (top ahrar Shari) denies any group signing De mistura's plan and that most of the groups rejected it.,Twitter Web Client
658043371097837569,2015-10-24 22:12:20,@maghrebiwtis You pig khawarij are worst lol,Twitter Web Client
658042926493257728,2015-10-24 22:10:34,Self harming and beating your body to the point where it bleeds is not from Islam and infact totally prohibited. RT so #SHIA know this.,Twitter Web Client
658040688978894851,2015-10-24 22:01:40,@Mutafaaailun Where are they imprisoned akhi?,Twitter Web Client
658039591207903232,2015-10-24 21:57:18,@FRANCE24 That is because the bastard is scared and he knows WHAT WILL HAPPEN if he DARE TOUCHES AL AQSA,Twitter Web Client
658038799449116673,2015-10-24 21:54:10,"Close ally of Rjab alukuri Libyan #AQIM leader killed in Benghazi August, Mansour S. killed today in #Benghazi #SCRB https://t.co/NrvOeClu0q",Twitter Web Client
658038324901363712,2015-10-24 21:52:17,@MaghrebiNote Rahimullah,Twitter Web Client
658028314033000448,2015-10-24 21:12:30,"RT @Conflicts: PHOTO: #Gaza Imam addresses worshippers with explosive vest urging suicide attacks across #Israel - @ILNewsFlash

https://t.…",Twitter Web Client
658028252993363968,2015-10-24 21:12:15,RT @Conflicts: #ISIS releases a new video where they run over a captured #Syrian soldier from Jazal Homs https://t.co/Y4hf1cXIio,Twitter Web Client
658027595116711936,2015-10-24 21:09:38,"RT @Conflicts: A lot of Israeli jet/helicopter activity on the #Syria border. Possible security situation - @IsraelBreaking 

https://t.co/…",Twitter Web Client
658027595112517633,2015-10-24 21:09:38,"@Mutafaaailun Bro its not their junood alot Ahrar are literally begging the west and have degraded themselves into accepting UN ""resolutions",Twitter Web Client
658025543946866688,2015-10-24 21:01:29,@maghrebiwtis YES THEY DID YOU FOOL there is an entire video about it where they describe ISIS as khawarij dogs of hell,Twitter Web Client
658025372072677376,2015-10-24 21:00:48,"@maghrebiwtis this is what happened and they went on further to say ""we will never give bayah to a random khariji"" https://t.co/G4cNId2pXx",Twitter Web Client
658024906735669248,2015-10-24 20:58:57,@maghrebiwtis Where he declares innocence from being murji a and an isis khariji and declared Jund al Aqsa as on the correct manhaj,Twitter Web Client
658024737415831555,2015-10-24 20:58:17,@maghrebiwtis You didn't see Jund al aqsas amir do his video statement?,Twitter Web Client
658024655039692800,2015-10-24 20:57:57,@maghrebiwtis Well your summary is bathil and intended to create fitna the only fitna in sham is between mujahideen and the isis dogs of hel,Twitter Web Client
658024552501485568,2015-10-24 20:57:33,@maghrebiwtis Yes they did you fool there is an entire video about it where they describe ISIS as khawarij dogs of hell,Twitter Web Client
658024348335370240,2015-10-24 20:56:44,@maghrebiwtis Your jealous because Jund al Aqsa mocked ISIS begging for bayah,Twitter Web Client
658024278659612672,2015-10-24 20:56:28,@maghrebiwtis Its a false account dont try spread fitna mate Ahrar and Jund al aqsa fight IS dogs of hell and bashar together,Twitter Web Client
658024103811686400,2015-10-24 20:55:46,@maghrebiwtis Why dont you tweet Jund al aqsa statements where they promise to fight ISIS as khawarij dogs of hell ?,Twitter Web Client
658022675416158208,2015-10-24 20:50:05,@maghrebiwtis Was this done to a nusariya?,Twitter Web Client
658021935096442880,2015-10-24 20:47:09,Is this true? https://t.co/5a2rCUZuyP,Twitter Web Client
658021888766136321,2015-10-24 20:46:58,@RamiAlLolah This is false,Twitter Web Client
658021845745213440,2015-10-24 20:46:48,VERY BIG! #BreakingNews Sources: #Israel|i aerial activity in west #Daraa is linked to an #Israel|i civilian kidnapped near #Syria|n borders,Twitter Web Client
658021783652704256,2015-10-24 20:46:33,RT @RamiAlLolah: Looks like it is huge. #BreakingNews More #Israel|i helicopters arriving in west #Daraa countryside #Quneitra #Syria https…,Twitter Web Client
658021748084973569,2015-10-24 20:46:24,RT @RamiAlLolah: #BreakingNews Eyewitnesses: Exchange of intense gun fire being heard/seen across #Israel #Syria|n borders near #Quneitra..…,Twitter Web Client
658021485827747840,2015-10-24 20:45:22,@CurlyFryMan https://t.co/7xuq65GmLb The Victory Revelations pt 3 - The Russian American Crusade,Twitter Web Client
658019092276891648,2015-10-24 20:35:51,RT @almuwmed: https://t.co/pzXYdJiNd7,Twitter Web Client
658018856645083136,2015-10-24 20:34:55,@abuchair1 why are they evacuating the alawite najas these kuffar should get what they deserve not be evacuated,Twitter Web Client
658016628274274305,2015-10-24 20:26:04,@DidyouknowVS And faylaq as sham need to fix up and not pledge loyalty to tawagheet kuffar of saudi arabia,Twitter Web Client
658015107100884993,2015-10-24 20:20:01,@lion_faisal @_TheBlankCanvas No Syria why are you saying iraq are you stupid thats where the dogs of isis are,Twitter Web Client
658014510612135937,2015-10-24 20:17:39,@DidyouknowVS Ahrar al sham need to fix up and get rid of all mukhabarat within their ranks,Twitter Web Client
658014436377128963,2015-10-24 20:17:21,@DidyouknowVS Na am and the most sincere group in Sham is Jabhat al Nusra they are the most fierce and they don't beg the west writing op ed,Twitter Web Client
658014100371410945,2015-10-24 20:16:01,@Khalidi4sham_ Habibi why would that be a false condition when even sheikh maqdisis son fought US kuffar,Twitter Web Client
658013701363077120,2015-10-24 20:14:26,"@Khalidi4sham_ Where was the response by sheikh Abu Muhammad al sadeq to Ahrar ""@LabibAlNahhas for begging the west on op eds???",Twitter Web Client
658013397460627456,2015-10-24 20:13:13,Dar Al Qadha in Ma3rat Al Numan will implement the 'shar3i Hijab' and has formed a female unit to detain those who don't follow the Ruling.,Twitter Web Client
658013323989024768,2015-10-24 20:12:56,"@Khalidi4sham_ And it is likely theyd advise them to stay away from a coalition which accepts ""demsntrua"" soon JN will leave aswell",Twitter Web Client
658010147986518016,2015-10-24 20:00:19,@mahfujhindi There wont be akhi dw bi ithnillah its just some groups like Ahrar need to fix up,Twitter Web Client
657940571357585408,2015-10-24 15:23:50,@mahfujhindi their won't be akhi it's just some groups are slowly selling out that's why Jund aqsa withdrew,Twitter for Android
657913506281488385,2015-10-24 13:36:17,Therefore conclusion is Jund al Aqsa have perfectly understandable reasons may Allah preserve them Sharia is for Allah to decide not people,Twitter Web Client
657913072653307904,2015-10-24 13:34:34,4- Faylaq al sham (part of jaysh al fath) openly pledged loyalty the pig taghut king salman la'nathullah of saudi this is NOT SHARIA,Twitter Web Client
657912817358651392,2015-10-24 13:33:33,3- US coalition kuffar attacked Ahrar al Sham several times in airstrikes yet Ahrar al Sham continue to beg the west etc,Twitter Web Client
657912698613727233,2015-10-24 13:33:05,"2- Groups such as Ahrar al Sham trying to please the west in their speech by writing ""Op eds"" even though west attacked them in airstrikes",Twitter Web Client
657912304349114368,2015-10-24 13:31:31,"Main reasons why Jund al Aqsa withdrew from Jaysh al fath 1- Dismenstoura - ""People decide what they want - Jaysh al fath acc"" - NOT SHARIA",Twitter Web Client
657911953801768960,2015-10-24 13:30:07,"2- Ahrar al Sham begging the west in ""op eds"" even though the same west attacked their positions several times 3- Faylaq al sham-Saudi owned",Twitter Web Client
657911762767990784,2015-10-24 13:29:22,To be honest although others are upset with Jund al Aqsa leaving jaysh al fath their reasons are understandable 1- Dimenstoura is not sharia,Twitter Web Client
657911471733624832,2015-10-24 13:28:12,@Khalidi4sham_ na am such as Ahrar al Sham,Twitter Web Client
657910385937399808,2015-10-24 13:23:54,@reversevitcani @abdullahazam175 what is de mistra?,Twitter Web Client
657691974984708097,2015-10-23 22:56:00,RT @ManaraENG: #JN| Number of recruits increase after the Russian Intervention - Abul Walid Al shami camp https://t.co/BDQGtRtTfh https://t…,Twitter for Android
657682905817288704,2015-10-23 22:19:58,Subhanallah :'( what is our excuse not to help them https://t.co/dRPMWtkOPx,Twitter for Android
657680459996901376,2015-10-23 22:10:15,ahrar special forces https://t.co/uUHolJmr8e,Twitter for Android
657680090181074945,2015-10-23 22:08:47,"Jund al aqsa need to seriously fix up and make clear their stance against isis,dogs of hell and remain united in jaysh al fath",Twitter for Android
657679743777677312,2015-10-23 22:07:24,"RT @Halab__JN: #جبهة_النصرة | استعادة السيطرة على قريتي الحميرية والقراصي والتلتين المحيطتين بهما
https://t.co/lh3WQZXXAa
#حلب",Twitter for Android
657679589678948352,2015-10-23 22:06:47,"RT @Motafailun: Arabic transcript of the latest release from Sh Khalid Batafri, titled:

'Give Victory to al-Aqsa' 

https://t.co/wAdGpX455b",Twitter for Android
657679293321998338,2015-10-23 22:05:37,@Majstar7 where I'd your dua for Allah to destroy the US coalition?  They are more of an enemy than Russia killing mujahideen and civilians,Twitter for Android
657679004703576064,2015-10-23 22:04:28,"RT @IndianWitness: So huge advancemnt by the Mjhdn #JundAqsa by the grace of Allah in #Hama, tearing through Bashars defens lines under Rus…",Twitter for Android
657678792928940032,2015-10-23 22:03:37,@khawarijwitness where did isis cut assad supply line?,Twitter for Android
657678592923578368,2015-10-23 22:02:50,@IndianWitness no they are in the same operation room,Twitter for Android
657678379450265600,2015-10-23 22:01:59,Al aqsa takes centre stage  https://t.co/mL8UQah6aN,Twitter for Android
