id,created_at,text
576868660926644224,2015-03-14 22:13:01,"Guys watch and share  ""Free Yourself"" on YouTube by our akhi👉 @AbuHaleema07: https://t.co/EpAnN9jzMK"
576868332013486080,2015-03-14 22:11:42,"RT @AbuHaleema07: @ShariahIsJust 
Watch ""Free Yourself @AbuHaleema07"" on YouTube - Free Yourself @AbuHaleema07: https://t.co/OGk09Z8PQr"
576838213945409537,2015-03-14 20:12:01,"Coconut Muslims: it's not permissible to kill civilians in the UK &amp; the US!

Me: But it's permissible to kill civilians in Iraq &amp; Syria etc?"
576833503943331841,2015-03-14 19:53:19,The best verse for the anti-Islam coalition! Gather against Islam &amp; defeat will be your fate! http://t.co/BGUF3k0aX9
576792165856198656,2015-03-14 17:09:03,Pt if you reject taghut and call people to Islam you are the biggest threat to the shaytan regimes!
576791322817871872,2015-03-14 17:05:42,Why was Dr. Tariq Ali killed by the US? Just because he rejected the Pakistani kufr army! #JusticeForTariqAli http://t.co/cLHDhDxcFr
576783030158815232,2015-03-14 16:32:45,"CIA says U.S. does not want to see Syrian regime ‘collapse’ http://t.co/wjBtTjzPKH

Go figure, explains why thy attacked the #IS &amp; not Assad"
576779336822427648,2015-03-14 16:18:04,@ShariahIsJust as yourself what have we given in the way of Allah?
576779192232206336,2015-03-14 16:17:30,"When Abu Bakr ra gave his wealth the prophet asked, ""what did you leave for your family?"" He replied,""I left for them Allah &amp; His messenger"""
576778902762360832,2015-03-14 16:16:21,"""So do not become weak ( against your enemy) nor be sad, and you will be superior (in victory) if you are indeed (true) believers"" {3:139}"
576623584489132032,2015-03-14 05:59:10,"""This religion will remain established; a group of the Muslims will fight upon it until the hour is established.""69

~Muhammad Pbuh"
576622750783143936,2015-03-14 05:55:51,The humiliation that we are faced with as a ummah today is only the consequence of abandoning shariah and adopting kufr rulings!
576622478480568320,2015-03-14 05:54:46,"""I have been sent to complete the qualities of good character.""

~Prophet Muhammad pbuh"
576615192341131264,2015-03-14 05:25:49,"""Islam will be successful with you or without you, you on the other hand will never truly be successful without Islam""

~AbdulBary Yahya"
576613384453537792,2015-03-14 05:18:38,"If their wisdoms does not lead them to the truth it's not a wisdom! #ScholarsOfToday

~Anwar Al Awlaki rh"
576603140633595904,2015-03-14 04:37:56,"Allah said: ""Surely u have been commanded, as those before u were: ""if u associate (any1 with god), wasted will be ur deeds &amp; u will perish"""
576601677572280320,2015-03-14 04:32:07,😩😩
576514674839138304,2015-03-13 22:46:24,"Anyone who criticizes you cares about your friendship. Anyone who makes light of your faults cares nothing about you.”

— Ibn Hazm"
576500803655041024,2015-03-13 21:51:17,Just because I call out those who support taghut &amp; who ally with the disbelievers that doesn't qualify me as khawarij or takfirism! K
576483885447528448,2015-03-13 20:44:03,I just met a revert sister @ the masjid I was shocked to find out that she was a Sufi 😱😩 that friendship is over💃
576406713814937600,2015-03-13 15:37:24,If it was a kafir baby! They will be throwing condemnation left to right! #murtads! #hypocrisy #MuslimLivesMatter http://t.co/RylmKrcrS8
576361834242002944,2015-03-13 12:39:04,I will not allow a filthy kafir to intimidate me to react &amp; remove my Avi (regarding the imposter) blocked ignored &amp; you should too! 👌
576244053433565185,2015-03-13 04:51:03,"We do not custom make Islam to serve us, we change ourselves to fit in Islam""

~Sheikh Anwar Al- Awlaki ra"
576197832694226946,2015-03-13 01:47:23,"Democracy is an false innovation religion, where it's parents are false lords and it's followers are slaves! #DemocracyIsEvil"
576193571251965953,2015-03-13 01:30:27,Disgusted &amp; outraged with the #NotInMyName hypocrites who cried crocodile tears for #AlanHenning &amp; not the 7 babies killed by the coalition!
576185989326094336,2015-03-13 01:00:19,"“@JaspMacfarlane: Shia Iran &amp; US (The great Satan according to Iranians) 
In open Mut'ah Marriage! http://t.co/AMpWPQ1PJO”

😂😂😂😂 dead"
576177474708619264,2015-03-13 00:26:29,"“@ana_easha: @HRHPrinceKK if there are 10 bullets then 1 is for the Kuffar and 9 for the Munafiqoon” 

Haqq ✔️"
576157689027379202,2015-03-12 23:07:52,"Allah said: ""...and they wish to go for judgment to the taghut, while they have been ordered to reject them"""
576152496319688704,2015-03-12 22:47:14,"Anyone who seeks to implement a legislation (democracy) created by someone other than Allah, is in fact a polytheist!"
576151332983308289,2015-03-12 22:42:36,"Obedience in legislation (democracy) in itself is  kufr, since Allah is the only one why can provide legislation!"
576120947238952960,2015-03-12 20:41:52,My Allah make my sawm easy for me☺️
576113045921013761,2015-03-12 20:10:28,I am glad to be among those Muslim women who choose to observe the niqab (0.2 of Muslim women observe the niqab)
576076526564814848,2015-03-12 17:45:21,"Ibn al Qayyim said: 

""The one who remains silent in the face of falsehood is a tongueless devil.” [Ad-Da`u wad-Dawaa’]"
576068118591746048,2015-03-12 17:11:56,"""If the heart becomes hard, it is necessary to increase the remembrance of Allah"" #FreeSheikhKhalidRashid

~Sheikh Khalid Rashid"
576066427691610112,2015-03-12 17:05:13,"Allah says for the disbelievers

""Leave them to eat &amp; enjoy &amp; let them be preoccupied with (false) hope. They will come go know! 15:03"
576064921684852737,2015-03-12 16:59:14,@AbuHaleema07 @TawheedNetwork_ lol learn from the best 😂😂😂
576055796066361344,2015-03-12 16:22:59,"Guys follow &amp; support our akhi kufar Bit Taghut suspended by the anti-Truth/Freedom of speech twitter loonies 👉@abdulhaqq0692 

Jazak Khyr"
576031562388615168,2015-03-12 14:46:41,"@TawheedNetwork_  filthy rats, I had to take my Avi down! May Allah disfigure their face"
576030892574916608,2015-03-12 14:44:01,@TawheedNetwork_ @ me that @ pls
576030758877286401,2015-03-12 14:43:29,@TawheedNetwork_ I have only this account! I have kafir imposter
576018930172608512,2015-03-12 13:56:29,"“@UK_CAGE: ""Every Muslim is demonised as a possible terrorist. A threat to Britain &amp; our security."" http://t.co/mhyPnUAt1X #MohammedEmwazi”"
576005000595415041,2015-03-12 13:01:08,"To a Muslim there is no difference between Obama, David Cameron &amp; Assad same agenda (to demolish Islam) different faces!"
576000804055867392,2015-03-12 12:44:27,"This is the reality of our children, bombed, robbed of their childhood by Assad &amp; the West! (Syrian boy crying) 
http://t.co/1Tx1yuMJaT"
575995633221386240,2015-03-12 12:23:55,"O you who have abandon your salah (prayers) intaqillah azza wajal, one day you will stay in a grave like this! 😥 http://t.co/XbmaB0d7Kw"
575980612659621889,2015-03-12 11:24:13,"When coconuts say that such &amp; such doesn't represent Islam awks well of course they don't, you took democracy as you religion not Islam!✌️"
575862996800573440,2015-03-12 03:36:52,"Allah said about the Christians and the Jews: "" they took their rabbis and their monks to be lords besides Allah"""
575858671198081025,2015-03-12 03:19:40,Coconut Mozlem threatens to murder a akhi who was speaking haqq! &gt;@Hamzues talk abt intolerant http://t.co/0Yud32GnUs
575855859613437953,2015-03-12 03:08:30,"Allah said: ""I have not created the Jin &amp; men but to worship me""

meaning that our sole purpose of existence is the worship of Allah alone!"
575849489761746944,2015-03-12 02:43:11,To qualify for khawarij you will have to be harsh on the believers &amp; soft on the kuffar! I don't think the #IS qualifies given the evidence!
575847175135059968,2015-03-12 02:33:59,"And whoever desires other than Islam as religion - never will it be accepted from him, &amp; he, in the Hereafter, will be among the losers 3:85"
575840755593428994,2015-03-12 02:08:29,"“@Abu_Sayfullaah: LIVE tomorrow at 7pm UK time http://t.co/P6ZxRJFcQT”

Man I wish I was in the UK 😭"
575836070719418368,2015-03-12 01:49:52,"“@Abu_Baraa1: Ask.fm are crazy- they banned me within 2 days with no explanation or option to appeal.” 

LOL @ option to appeal 😂😂"
575835728925564929,2015-03-12 01:48:30,"Jan always accusing the islamic state of making takfir on them, from my observation i have only seen Jan making takfir on the #IS #theirony"
575833475359637504,2015-03-12 01:39:33,"Subhanallah you have no fear in Allah, let's label all pro ISIS extremist/khawarij! Fear Allah &amp;stop labeling ur bros http://t.co/WQ5wCKiCMc"
575826478002208769,2015-03-12 01:11:45,Love for Allah's sake &amp; hate for Allah's sake (Al Wala Wal bara) is foundation the ummah lacks as a whole today sadly!
575820712763588608,2015-03-12 00:48:50,"""Islam begin as something strange &amp; will revert to being strange as it began, so give glad tidings to the strangers""

~prophet Muhammad pbuh"
575816300079005697,2015-03-12 00:31:18,"I can't be bothered with changing my @ all the time, suspend ya kuffar, I will just be back!"
575792463048278016,2015-03-11 22:56:35,"Guys follow &amp; support our akhi Abu Jandal once again suspended by the anti-freedom of speech twitter morons👉@ProtocolOfJ 

Jazakallah Khyr"
575785908596772865,2015-03-11 22:30:32,Making Bajiya is such a hard work😭😭
575768407078998016,2015-03-11 21:21:00,"Someone get this fool out of my mentions! He can't even have a decent argument, cant behave like a Muslims don't @ me http://t.co/rWThlFDp7h"
575765942883479552,2015-03-11 21:11:12,Jan fanboy name calling me how cute! Being vulgar is your jihad! Get it together child! http://t.co/rgHNO56IJ9
575763869500571648,2015-03-11 21:02:58,"I just realized twitter doesn't suspended JAN accounts, it just shows you how insignificant Jan is &amp; that thy are not a threat to the enemy!"
575707506841927680,2015-03-11 17:19:00,"""Has there [not] come upon man a period of time when he was not a thing [even] mentioned? (76:1)"
575704882549821440,2015-03-11 17:08:34,Subhanallah time goes so fast!
575650341666054146,2015-03-11 13:31:51,"Iman doesn't come with praying 2 rakats of a payer or fasting 1day but it comes by starving against urself &amp; its desires!

~Khalid al Rashid"
575645249118343168,2015-03-11 13:11:37,"If you want to know the condition of your faith, then watch yourself when your alone""

~Khalid Al-Rashid"
575638945867960320,2015-03-11 12:46:34,"Two Malaysians on #Umrah join the islamic state, says IGP http://t.co/EkdczVlttj http://t.co/gIRP7Ii6HS"
575634150331412480,2015-03-11 12:27:30,"China say Muslim Uighurs have joined the #IS http://t.co/J1cRVkfLe0 http://t.co/zMpGlWwie0

Given your poor treatment of Muslims of course!"
575630766266322945,2015-03-11 12:14:04,That awkward moment when the UK tries to strip Muslims from their UK citizenship last I checked Muslims are flocking for the #IS 😂😂
575504024809705472,2015-03-11 03:50:26,The party of Baatil (falsehood) will never be happy with the party of Haq (truth).Thy will do anything to oppose haqq &amp;outcast the truthful!
575494116877996032,2015-03-11 03:11:04,"The men who fought to give Islam victory weren't scholars many were layman, so why are we surprised today when it isn't scholars but layman!"
575485547763761154,2015-03-11 02:37:01,"Muslims who want to establish/support the caliphate are terrorist'

#Westlogic"
575483543171674113,2015-03-11 02:29:03,"RT @AlKanadi3: ""One mother cried for her pilot son and the other mother for her spy son. 
What about the mothers whose sons your sons kille…"
575482696702394368,2015-03-11 02:25:41,"O you who have believed, yourselves are your responsibility, Those who have gone astray will not harm you when you have been guided..[5:105]"
575479594892947459,2015-03-11 02:13:21,“@MrRae1000: @RestoreSharia no. I am a good Dhimi who pays his Jiyza.” Your say this as a joke but it will become a reality for you soon ia
575477203477004289,2015-03-11 02:03:51,@MrRae1000 @Abu_Baraa1 not with everything! There are exceptions!
575475800805240833,2015-03-11 01:58:17,"@MrRae1000 @Abu_Baraa1 it's isn't the same, man made law will never be just like the divine law of shariah!"
575471915696943105,2015-03-11 01:42:51,"Let your enjoining of good be good, and let not your forbidding of bad be bad'"
575460759376764928,2015-03-11 00:58:31,May Allah make us among the people of taqwa! http://t.co/j83YEgrk7n
575458539142934528,2015-03-11 00:49:41,The problem with the west is that they never take responsibility for its role in radicalization of Muslims! Bombing babies radicalizes!
575457618564505601,2015-03-11 00:46:02,@me1me2me3 if it wasn't for the harsh UK laws towards Muslims and UK foreign policy those girls wouldn't have left to a war turn country!
575429489397743617,2015-03-10 22:54:15,"I can't stand Shia, pure filth! Stop claiming Islam you are not part of it! #NoShia"
575420843641147392,2015-03-10 22:19:54,"Shia militia group attack Sunni Muslims http://t.co/q6D3VhRTBG

The filthy Shiites kill Sunnis daily but let's focus on the #IS #hypocrisy"
575419263554580481,2015-03-10 22:13:37,"Islam is in need of lions not fairy floss Muslims who sugarcoat the deen in order to please the kuffar"" #FreeAseer

~sheikh Abu Hamza"
575417159343599616,2015-03-10 22:05:16,"Guys follow &amp; support our akhi last tweet once again suspended by the anti-truth twitter folks 👉@TheLasttTweep 
Jazakallah Khyr"
575416265986207744,2015-03-10 22:01:43,@TheLasttTweep lol 😂😂😂😂 suspended okay sure akhi
575402519704305665,2015-03-10 21:07:05,Gym or home 😏
575393441267511296,2015-03-10 20:31:01,"Is YouTube on holiday break?, they haven't yet taken down the islamic state video down, normally they do it within the first five minutes!"
575383937373052929,2015-03-10 19:53:15,"The new ISIS video, did the child needed to shoot the hostage so many times? 😱😱"
575380658014580736,2015-03-10 19:40:13,Indeed they see it (as) distant but we see it as near (al ma'arij 7:6)
575362886551388162,2015-03-10 18:29:36,“@islam4libya16: @hallie_sheikh Marahaba ya Ukhti!” Jazakallah Khyr ukhti x
575360585820422144,2015-03-10 18:20:27,"Missing girls stole family jewellery to fund Syria trip, MPs told http://t.co/i0iVrgxkLl

😱😱😱"
575359917613281280,2015-03-10 18:17:48,"Lebanese TV Host Shuts Down Scholar Who Told Her to 'Shut Up'http://t.co/CTpuzsFHpg

How rude, he probably told her to put on a actual hijab"
575354850671771648,2015-03-10 17:57:40,"Three UK schoolgirls who traveled to join the #IS are ""victims,"" http://t.co/vYmavOOANL http://t.co/vZf0N3jOxZ

Victims of the UK laws!"
575351142860865537,2015-03-10 17:42:56,@bariisengin sorry
575350666132090880,2015-03-10 17:41:02,"“@JoeLeanback: @RestoreSharia Masha Allah. May Allah light UR path and make u steadfast on the guided way. Amin”

Ameen jazakallah Khyr"
575350463501041665,2015-03-10 17:40:14,"Yes, but are you a revert or no? — No I am not a revert for the million time http://t.co/AMJXbVs9jw"
575350291580739584,2015-03-10 17:39:33,تركيا المسلمة ووتش @bariisengin :) — Huh English pls http://t.co/KMQiH73zy6
575349904391938049,2015-03-10 17:38:01,what to do with abnormal people? — Lol block http://t.co/3hS3FlvhFC
575349736892424192,2015-03-10 17:37:21,Would you follow me Muslim Turkey — lol No thank you http://t.co/wm0h3ae2AT
575349376584970242,2015-03-10 17:35:55,marry me? I have nutella and cats :) — LOL no thanks I am worth more http://t.co/9sA6rRM3Rw
575348828032909312,2015-03-10 17:33:44,Do you know here Saluhudin Kurd is? — Huh idk suspended I presume like everyone else http://t.co/364iLBDzHZ
575347810700279809,2015-03-10 17:29:42,“@Safya_777: @RestoreSharia @ZAlgofre That face you get... http://t.co/cgCyCuPGSN” lol 😂😂😂😂😂😂😂😂😂😂
575336943787118592,2015-03-10 16:46:31,may allah swt take you to a land where its governed by shariah. how is it for someone... — Ameen it isn't that hard http://t.co/t8A1fZSdvu
575336761641074688,2015-03-10 16:45:47,mahwah or no? — No Mohawk http://t.co/IfvQMliN9I
575336305292414978,2015-03-10 16:43:59,Do you wear the face veil in university — Yes alhamdullilah http://t.co/AzydSru2zS
575336236782608385,2015-03-10 16:43:42,I had previously told you to get married. and not to ... — Yes I recall! Why are you keep telling me to get marr... http://t.co/nIC3U9Rpg0
575336099264004096,2015-03-10 16:43:09,"and get married, better than you are wasting your tim... — Why are you so concern about me getting married lol b... http://t.co/E6RyrC92Qt"
575335642130939906,2015-03-10 16:41:20,sallam wa alaikom.. — Wa Alaikum Wa Salam wa Rahmatullahi Wa Barakatu http://t.co/dFmlX65IlP
575327189559820288,2015-03-10 16:07:45,Any so called Muslim country who is united upon a principle (democracy) other than Islam is a party of apostasy &amp; kufr!
575286110152171520,2015-03-10 13:24:31,A-non practicing Muslim has no say in what's islamic and what isn't Islamic!
575283537336791042,2015-03-10 13:14:18,I only listen to scholars that are imprisoned by the kuffar/taghut regimes!
575273952446136320,2015-03-10 12:36:12,May Allah protect Anjem choudary  for using his tongue to defend Islam!
575271838391083008,2015-03-10 12:27:48,Security guard @ my job tells me to remove my niqab in order to enter the building you can imagine how I felt😡👊
575268796224696321,2015-03-10 12:15:43,I don't give a two rats of what a kafir thinks of me!
575266294368485376,2015-03-10 12:05:47,Taliban attacks a army school the world cries crocodile tears coalition attacks maternity hospital killing 7 babies &amp; no outrage! #hypocrisy
575139640681885696,2015-03-10 03:42:30,"Kuwaiti preacher, #ISIS call for demolition of Egypt’s Sphinx, pyramids http://t.co/BvCWsK1Wet http://t.co/tgDxN6sD1P

Islam calls for it!"
575131149862838272,2015-03-10 03:08:46,There is only one relationship that will never ever leave your heart broken &amp; that's the relationship between you and Allah!
575130245751267328,2015-03-10 03:05:10,"If Allah aids u, none can overcome u; &amp; if he forsakes u, who is there after him that can help u? &amp; upon Allah let the believers rely. 3:160"
575127295800832000,2015-03-10 02:53:27,"""So do not become weak ( against your enemy) nor be sad, and you will be superior (in victory) if you are indeed (true) believers"" {3:139}"
575126707297992704,2015-03-10 02:51:07,"Sufism is an innovation, a false creed which corrupts the religion!"
575126324106362880,2015-03-10 02:49:35,"Allah azza wajal says "" so do not weaken and grieve and you are superior if you are true believers"""
575114226982916097,2015-03-10 02:01:31,"""And we certainly sent into every nation a Messenger, [saying], "" worship Allah and avoid taghut.."" (An nahl:36)"
575113569781563394,2015-03-10 01:58:54,RT @d4nielrazak: Establishing islamic governance through democracy is laughable by any logic and creed under any circumstances.
575110781374709760,2015-03-10 01:47:49,"If someone says ""the button of the prophet Muhammad pbuh is dirty"" he should be killed""

~Imam Malik"
575108856763801600,2015-03-10 01:40:11,"German woman killed fighting alongside Kurds against ISIS http://t.co/Bp91hT02E4

A hero to the disbelievers &amp; a terrorist to the Muslims!"
575108634985828352,2015-03-10 01:39:18,"""I have been sent to complete the qualities of good character.""

~Prophet Muhammad pbuh"
575105014479331328,2015-03-10 01:24:55,@Protocoljiihad lol to volunteer for summer break 😂😂😂👊
575102244099592192,2015-03-10 01:13:54,Do u wear niqab in the US? — I wear niqab everywhere! http://t.co/Cjtr913QXn
575102143931228160,2015-03-10 01:13:30,If you go to uganda. Can I come with u sister? — LOL http://t.co/X5pdJMC57i
575100172595818496,2015-03-10 01:05:40,"You are the best nation brought forth for the people of the world: you enjoin right and forbid wrong, and you believe in Allah. [3:110]"
575098240435163137,2015-03-10 00:57:59,"UK anti-radicalisation Prevent strategy http://t.co/EcnltDLDw8
Here is a tip on how to stop radicalizing! Stop oppressing Muslims! #fools"
575077031421067265,2015-03-09 23:33:43,"Cant be bothered with any more texts wishing me ""happy international women's day"" democracy recognizes women twice a yr Sharia does it 24/7"
575069943210852352,2015-03-09 23:05:33,"Sisi: “Egypt now needs U.S. help – especially in the military field – more than ever.”

Filthy apostate callin on the kuffar to kill Muslims"
575066099819085827,2015-03-09 22:50:17,"Sisi: ""Egyptians have “real fear” of growing radical Islamic ideology in Middle East""

By radical if you mean need for shariah than yes fool"
575061484276944896,2015-03-09 22:31:56,Twitter needs to get a day job &amp; stop oppressing my views 24/7
575040046635552769,2015-03-09 21:06:45,Alhamdullilah today has been a blessin☺️ even after suspension!
575033228911865857,2015-03-09 20:39:40,"“@TheLastTweep: Follow 
@hallie_sheikh 
If u like , i usually dont follow her” 

How rude 👊👊👊👊🔪🔪🔪"
575026326027005953,2015-03-09 20:12:14,@MuhammadlovesU @Shariah4All lol 😂😂😂😂😂😂 I know right!
575017493443559424,2015-03-09 19:37:08,"السلام عليكم ورحمة الله وبركاته

Twitter you will never win this war of trying to take my rights to freedom of speech away! #shariah4all"
